growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.85,973.05457,0.0160621,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1022.6783,0.047369424,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1272.0092,0.018834233,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2125.36,0.024046794,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1049.8055,0.01687105,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1040.8275,0.017253695,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.5701809e-14,417.46555,0.038340826,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1160.1594,0.01452518,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,700.57654,0.014297101,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,942.3444,0.013988082,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1289.9113,0.01858661,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1045.0148,0.028085966,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,861.75226,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.0429033e-13,857.52057,0.0314798,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,493.17712,0.046609458,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1861.2963,0.058851156,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1130.4832,0.053793404,50,50,20,0.85,2210.8624803400003,0.02107383707725203
